id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
4142492,"Records of the Pittsburgh Playhouse School of the Theater, 1934-1973",,"Pittsburgh Playhouse School of the Theater records, 1934-1973",,,,,,1934,1973,,monographic,,English,mixed material,,71.25 (2596 79 1 1,,"This collection consists of the records of the Pittsburgh Playhouse School of the Theater, including operational files, business records, correspondence, press clippings, photographs, negatives, scripts, programs, posters, scrapbooks, press releases, and brochures relating to the activities of the Pittsburgh Playhouse, including the School of the Theatre, Playhouse Jr., American Conservatory Theatre, Vanguard Theatre, Pittsburgh Ballet Theatre, American Dance Ensemble, Point Park College, and the restaurant and banquet facilities. Also included are scrapbooks documenting the activities of Irene Kaufmann Settlement, Children's Civic Theatre Society, Pittsburgh Civic Playhouse, Snatched From the Noose: A Melodrama (Fort Pitt Hotel, 1936), Pittsburgh Little Theatre, and Pittsburgh Summer Playhouse.",Theater|||Performing arts|||Pittsburgh Playhouse. School of the Theater.|||Playhouse Jr.|||American Conservatory Theater.|||Vanguard Theatre.|||Pittsburgh Ballet Theatre.|||American Dance Ensemble.|||Point Park College.,,Pennsylvania|||Pittsburgh,,,,,,,http://digital.library.pitt.edu/cgi-bin/f/findaid/findaid-idx?type=simple;c=ascead;view=text;subview=outline;didno=US-PPiU-ctc198101
1468147,"Abe Laufe papers, 1937-1980",,"Laufe papers, 1937-1980|||Papers of Abe Laufe, 1937-1980",,,,,,1937,1980,,monographic,,English,mixed material,,3.0 (8,Manuscripts (Document genre)|||Memorabilia|||Notes|||Personal papers|||Photographs|||Publications|||Records (Documents)|||Scrapbooks,"The Abe Laufe Papers pertain chiefly to English Professor Laufe's long career as a popular lecturer and author on musical and American theater. These papers document his interest in American popular music, Hollywood music, and Broadway musicals as well as his scholarly contributions. Included are five scrapbooks, additional memorabilia, manuscripts and publications (8 titles), and miscellaneous notes compiled by Dr. Laufe for his lectures. Publications include his own copy of the History of the School of Special Services, U.S. Army 1945, and Easy Swing Time Novelties, 1945. Manuscripts include various drafts of two published works, Broadway's Greatest Musicals and The Wicked Stage, as well as four unpublished works.","College teachers|||Theater|||Performing arts|||Intellectual life|||Laufe, Abe",,Pennsylvania|||United States|||Pittsburgh,,,,,,,
1471177,"Papers of Edith Warman Skinner, 1902-1981",,"Skinner papers, 1902-1981",,,,,,1902,1981,,monographic,,English,mixed material,,1 (2,Performing arts-Clippings|||Performing arts-Collections-United States|||Performing arts-Personal papers-United States|||Performing arts-Photographs|||Performing arts-Programs|||Professors-Personal papers-United States,"The Edith Warman Skinner Collection consists of a single series of subject files that are arranged alphabetically. The files contain newspaper clippings, papers, programs and photos that pertained to her speech instruction. In some cases preservation photocopies have been made for use by researchers. The information on the Carnegie Institute of Technology in folders 14-17 contain newspaper clippings, grant applications, photographs, and programs. Folder 14 contains an example of the kinds of tests that Skinner gave her students, with notes and corrections on the student's performance. Folder 18 contains similar items for CIT's Summer Drama School at Old Economy Village. The ""Live with Distinction"" manuscript in folder 55 is a summary of an interview with Skinner that a student completed for a journalism class. Folders 62-64 contain newspaper clippings, correspondence, and programs for several oratorical competitions. Newspaper clippings and correspondence relating to the Pittsburgh Playhouse are within folders 68-69. In box two, folders 12-15 contain newspaper clippings, a caricature, photographs, resumes, and itineraries pertaining to Edith Skinner.","Acting teachers|||Theater|||Performing arts|||Study and teaching|||Skinner, Edith Warman|||Lewis, Sinclair 1885-1951",,United States,,,,,,,
1470176,"G. Norman Reis papers, 1909-1946",University of Pittsburgh alumni review,"Papers of G. Norman Reis, 1909-1946|||Reis papers, 1909-1946",,,,,,1909,1946,,monographic,,English,mixed material,,3.5,Performing arts-Clippings|||Performing arts-Correspondence|||Performing arts-Financial records-Pennsylvania-Pittsburgh|||Performing arts-Motion pictures|||Performing arts-Music|||Performing arts-Personal papers-Pennsylvania-Pittsburgh|||Performing arts-Phonograph records|||Performing arts-Photographs|||Performing arts-Programs|||Performing arts-Scrapbooks|||Performing arts-Scripts|||Performing arts-Songs|||Performing arts-Souvenirs,"The personal papers of G. Norman Reis pertain predominantly to the University of Pittsburgh's Cap and Gown Club, including souvenir and leaf programs, scripts, music, news clippings, financial records, correspondence, films, photographs, scrapbooks, and phonograph records. These categories are not complete in any of the cases. Besides individual music scores, music can also be found in some souvenir programs. Items not associated with the Cap and Gown Club include Reis' script, Harmony Island, the Pittsburgh Athletic Association's 1917 drama club presentation, and unidentified scripts. There are also materials on other all-male musical comedy groups such as Mask and Wig (University of Pennsylvania) and Triangle Club (Princeton University) programs and/or sheet music, University of Pittsburgh fight songs, including a victory song with words by Reis, miscellaneous music, as well as several issues of the Pitt Alumni Review for which Reis served as chairman and member of the editorial board.","Bacteriologists|||College theater|||College and school drama, American|||Student activities|||Theater|||Reis, G. Norman 1893-1958|||University of Pittsburgh. Cap and Gown Club.|||Mask and Wig Club.|||Princeton University. Triangle Club.",,Pennsylvania|||United States|||Pittsburgh,,,,,,,
1470903,"Lovelace Marionette Theatre Company records, 1952-1984",,"Records of Lovelace Marionette Theatre Company, 1952-1984",,,,,,1952,1984,,monographic,,English,mixed material,,14.0 (21,Audiotapes|||Clippings (Information artifacts)|||Diaries|||Photographs|||Scripts (Documents)|||Video recordings|||Videotapes,"Lovelace Marionette Theatre Company records include the office files, correspondence, minutes, account books, etc. for the operation and organization of the career of Margo Lovelace Visser and newspaper clippings, magazine articles, etc. relating to the productions of the Lovelace Marionette Theatre Company and its general activities. Also included are press releases used by the company. The collection also contains the daily diaries and appointment books kept by Margo Lovelace Visser, as well as adaptations of classic, folk, and contemporary plays and the Lovelace Company's original works. Non-print media included are photographs, negatives, slides and artwork, as well as audio and video recordings, most of which are on obsolete formats.","Puppet theater|||Puppet theater companies|||Theater|||Marionettes|||Puppets|||Rod puppets|||Bunraku puppets|||Lovelace, Margo|||Obrazt︠s︡ov, S. V. (Sergeĭ Vladimirovich) 1901-1992|||Lovelace Marionette Theatre Company.|||Iron Clad Agreement (Theatrical company).|||Pittsburgh Children's Museum.|||Pennsylvania Council on the Arts.|||Three Rivers Arts Festival (Pittsburgh, Pa.).",,Pennsylvania|||Pittsburgh,,,,,,,
1470375,"99¢ Floating Theatre Festival records, 1971-1981",,"99 cent Floating Theatre Festival records, 1971-1981|||Records of 99¢ Floating Theatre Festival, 1971-1981",,,,,,1971,1981,,monographic,,English,mixed material,,5.0 (11,Clippings (Information artifacts)|||Correspondence|||Financial records|||Photographs|||Scrapbooks|||Theater programs,"The 99¢ Floating Theatre Festival Records are arranged into three series. All the materials are paper-based and include correspondence, memos, grant applications, budget reports, photographs, etc. The Season Operation Files series is divided into several subseries for each season starting with 1973/1974 through 1981/1982. There is also one oversized scrapbook that contains newspaper clippings, small posters, programs, etc.","Theater|||Performing arts|||Performance art|||Puppet theater|||Puppet theater companies|||Mime|||Experimental theater|||Carroll, Pat 1927-|||Chew, Martha|||Chong, Ping|||Feit, Ken 1940-1981|||Fratti, Mario 1927-|||Grotowski, Jerzy 1933-1999|||Ludlam, Charles|||Mayer, Jerry|||99¢ Floating Theatre Festival.|||University of Pittsburgh. Department of Theatre Arts.|||Bread and Puppet Theater.|||Illusion Theater Company.|||Organic Theatre Company.|||Performance Group.|||Red Clay Ramblers.|||Ridiculous Theatrical Company.|||San Francisco Mime Troupe.|||Theatre Rhinoceros (San Francisco, Calif.).|||Three Rivers Shakespeare Festival (Pittsburgh, Pa.).",,Pennsylvania|||Pittsburgh,,,,,,,
4612844,"Papers of Harvey J. Burgess, 1903-1934",,"Burgess papers, 1903-1934",,,,,,1903,1934,,monographic,,English,mixed material,,4 (7,,"Materials in the Burgess Collection are chiefly drawn from Harvey J. Burgess's years as a vaudeville juggler, 1903-1913. This entails juggling paraphenalia such as tin plates, pins, and Burgess's makeup box, with some makeup still intact. Also included is a sampling of H.J.B.'s business contracts, correspondence with various vaudeville booking agents and theatrical suppliers, programs (many from little-known area theatres), letterheads and other promotional materials, and two scrapbooks, one containing many signed photos of vaudeville performers. Burgess's post-vaudeville years are represented by several photos, and a file of lengthy correspondence that H.J.B. maintained with U.S. Congressman Clyde Kelly concerning local postal issues.","Jugglers|||Vaudeville|||Burgess, Harvey J 1886-1960|||Kelly, Claude",,Pennsylvania|||Wilkinsburg|||Pittsburgh|||Pittsburgh Region,,,,,,,
1471193,"Iron Clad Agreement records, 1975-1985",,"Records of Iron Clad Agreement, 1975-1985",,,,,,1975,1985,,monographic,,English,mixed material,,18.5 (27,Audio tapes|||Audiocassettes|||Correspondence|||Drama|||Photographs|||Scripts (Documents)|||Slides (Photographs)|||Video recordings|||Videocassettes|||Videotapes,"The Iron Clad Agreement records are arranged into seven series. The first is a group of operational files that are arranged alphabetically. Series II is a complete set of play scripts for all the productions that the Iron Clad Agreement performed. All of these play scripts are cross-referenced in the Curtis Play script and Acting Edition collection binder. These first two series make up the bulk of the collection. The remaining series are each relatively small in comparison. Series III-VII are photographs, slides, audio recordings, video recordings, and oversized/ephemera, respectively.","Theater|||Performing arts|||Industrial revolution|||Inventors|||Edison, Thomas A. (Thomas Alva) 1847-1931|||Swoyer, Julia|||Hutton, Wilson|||Iron Clad Agreement (Theatrical company).|||Lincoln Center for the Performing Arts.|||Royal Society of Arts (Great Britain).|||Edinburgh International Festival.|||Creativity with Bill Moyers|||Mr. Edison and his amazing invention factories (Motion picture)",,Pennsylvania|||United States|||Pittsburgh,,,,,,,
1468125,"Records of City Theatre Company, 1973-1994",,"City Theatre Company records, 1973-1994",,,,,,1973,1994,,monographic,,English,mixed material,,10.5 25,Performing arts-Correspondence|||Performing arts-Files|||Performing arts-Memorandums|||Performing arts-Minutes|||Performing arts-Negatives|||Performing arts-Photographs|||Performing arts-Programs|||Performing arts-Records-Pennsylvania-Pittsburgh|||Performing arts-Reports|||Performing arts-Scripts,"The City Theatre Company Records are organized into 6 separate series: I. Operational Files, 1975-1988; II. Playscripts; III. Programs; IV. Photographs; V. Oversize Materials; VI. Additional Operational Files, 1991-1994.","Theater|||Performing arts|||College theater|||College and school drama, American|||Intellectual life|||City Theatre Company (Pittsburgh, Pa.)|||City Players (Pittsburgh, Pa.)",,"Pittsburgh|||Pittsburgh (Pa.)|||North Side (Pittsburgh, Pa.)|||Pennsylvania|||South Side (Pittsburgh, Pa.)",,,,,,,
4640497,"Records of the ""Steel/City"" production, 1974-1977",,"""Steel/City"" production records, 1974-1977",,,,,,1974,1977,,monographic,,English,mixed material,,3 6,Drama,"This collection consists of materials directly related to the production of the play, including grant applications, budget reports and scripts, as well as material generated during the process of research for the play. This includes photos, information on Pittsburgh and it's steel industry history, oral interviews, etc. These materials are grouped by topic. Also included are recordings of the post-play discussion sessions and town meetings.","Steel industry and trade|||History|||Performing arts|||Favorini, Attilio 1943-|||Elvgren, Gillette|||University of Pittsburgh. Department of Theatre Arts.|||Steel/City : a docudrama in three acts",,Pennsylvania|||Pittsburgh (Pa.)|||Pittsburgh|||Pittsburgh region,,,,,,,
4637673,"Papers of the Four Evans, 1908-1989",,"Four Evans papers, 1908-1989|||Evans family papers, 1908-1989",,,,,,1908,1989,,monographic,,English,mixed material,,1,Songs and music,"This collection contains clippings, papers, programs, scrapbooks and photos relating to the dance career of the Pittsburgh-based Evans family. There are memorabilia relating to the Evans' variety act and dance revue, ""The Four Evans- Two Generations of Dance,"" which headlined USO tours and professional circuits from 1942-1960; press and marquee photographs and production stills; theatrical programs; press materials, including clippings from Pittsburgh, National, and International newspapers; in addition to correspondence regarding their military and public service. One notable item is a Certificate of Commendation from the Commonwealth of Pennsylvania for the Evans family's contribution to USO efforts, as well as various programs and souvenirs of their travels. Many of the items in this collection have hand-written notations by Maryetta Evans.","Entertainers|||Vaudeville|||World War, 1939-1945|||Theater and the war|||Evans, Evan E 1889-1962|||Evans, Helen 1894-1974|||Evans, Maryetta|||Evans, Lester 1919-1989|||Four Evans (Theatrical group)|||United Service Organizations (U.S.)",,Pennsylvania|||United States|||Pittsburgh,,,,,,,
